BG Word;RU Word;BG Count;RU Count
самун;каравай;3690;474000
самун;коврига;3690;41400
самур;соболь;33800;931000
самурен;соболий;73;867
сан;сан;581000;2730000
Сана;Сана;11600;905000
санаториум;здравница;22800;1090000
санаториум;кумысолечебница;22800;774
санаториум;санаторий;22800;2320000
сандалети;сандалеты;137;13300
сандали;сандалии;60600;569000
сандалов;сандаловый;132;19900
сандвич;бутерброд;64000;1940000
сандък;урна;18400;1960000
сандък;ящик;18400;2900000
сандъче;шкатулка;779;2120000
сани;санки;21600;804000
санитар;санитар;915;987000
санитарен;санитарный;246000;2130000
санитария;санитария;71000;897000
санитарка;санитарка;1710;159000
санкционирам;санкционировать;651;84100
санкционирам;утвердить;651;2300000
санкционирам;утверждать;651;2770000
санкциониране;утверждение;25200;2530000
санкция;санкция;134000;1330000
сановник;сановник;773;343000
санскрит;санскрит;15700;393000
санскритски;санскритский;1710;56400
сантиментален;душещипательный;981;16800
сантиментален;сентиментальный;981;349000
сантиментализъм;сентиментализм;474;90500
сантиментално;сентиментально;9450;144000
сантименталност;сентиментальность;853;360000
сантиметър;сантиметр;31100;1330000
Сантяго;Сантьяго;38800;877000
сап;сап;20300;239000
сапун;мыло;94400;2710000
сапунджия;мыловар;72;12200
сапунен;мыловаренный;28900;14600
сапунен;мыльный;28900;592000
сапунерка;мыльница;761;548000
